order_id,order_date,ship_mode,segment,region,product_id,category,sub_category,sales,quantity,discount,profit,year,month,day,dayofweek,weekofyear,unit_price
CA-2015-111339,2015-05-29,First Class,Corporate,East,FUR-FU-10002506,Furniture,Furnishings,41.568,4,0.2,-4.1568,2015,5,29,4,22,10.392
CA-2015-133627,2015-05-31,Standard Class,Home Office,East,FUR-FU-10001935,Furniture,Furnishings,22.2,6,0.0,9.102,2015,5,31,6,22,3.6999999999999997
CA-2015-149748,2015-05-31,Second Class,Corporate,East,FUR-FU-10001847,Furniture,Furnishings,8.28,2,0.0,2.9808,2015,5,31,6,22,4.14
CA-2015-147788,2015-05-31,Standard Class,Consumer,West,FUR-BO-10004357,Furniture,Bookcases,1406.86,7,0.0,140.686,2015,5,31,6,22,200.98
CA-2015-100818,2015-05-31,Second Class,Corporate,Central,FUR-FU-10002703,Furniture,Furnishings,51.56,2,0.6,-61.872,2015,5,31,6,22,25.78
CA-2015-120677,2015-05-31,Standard Class,Consumer,Central,FUR-CH-10002320,Furniture,Chairs,2567.84,8,0.0,770.352,2015,5,31,6,22,320.98
US-2015-142020,2015-06-04,Second Class,Home Office,East,FUR-FU-10000672,Furniture,Furnishings,35.28,3,0.0,11.9952,2015,6,4,3,23,11.76
CA-2015-166947,2015-06-05,Standard Class,Corporate,East,FUR-CH-10004997,Furniture,Chairs,1522.638,9,0.1,169.182,2015,6,5,4,23,169.182
CA-2015-162201,2015-06-08,Standard Class,Corporate,South,FUR-FU-10001185,Furniture,Furnishings,173.208,7,0.2,45.4671,2015,6,8,0,24,24.744
CA-2015-141012,2015-06-09,Second Class,Consumer,West,FUR-FU-10003192,Furniture,Furnishings,355.36,4,0.0,92.3936,2015,6,9,1,24,88.84
US-2015-123960,2015-06-11,Standard Class,Consumer,South,FUR-FU-10004666,Furniture,Furnishings,29.16,2,0.0,10.7892,2015,6,11,3,24,14.58
CA-2015-121720,2015-06-11,First Class,Corporate,South,FUR-CH-10003312,Furniture,Chairs,1123.92,5,0.2,-182.637,2015,6,11,3,24,224.78400000000002
CA-2015-121720,2015-06-11,First Class,Corporate,South,FUR-FU-10003464,Furniture,Furnishings,48.672,3,0.2,7.3008,2015,6,11,3,24,16.224
CA-2015-139850,2015-06-12,Standard Class,Consumer,East,FUR-FU-10003623,Furniture,Furnishings,43.296,2,0.2,4.3296,2015,6,12,4,24,21.648
CA-2015-120439,2015-06-14,Standard Class,Home Office,East,FUR-FU-10001867,Furniture,Furnishings,51.072,6,0.2,5.1072,2015,6,14,6,24,8.512
CA-2015-129896,2015-06-15,Standard Class,Consumer,West,FUR-FU-10004904,Furniture,Furnishings,364.704,6,0.2,-36.4704,2015,6,15,0,25,60.784
CA-2015-129896,2015-06-15,Standard Class,Consumer,West,FUR-FU-10002396,Furniture,Furnishings,40.256,4,0.2,11.0704,2015,6,15,0,25,10.064
CA-2015-118955,2015-06-16,Standard Class,Consumer,Central,FUR-CH-10001708,Furniture,Chairs,197.372,2,0.3,-25.3764,2015,6,16,1,25,98.686
CA-2015-133242,2015-06-18,Standard Class,Consumer,South,FUR-FU-10003464,Furniture,Furnishings,60.84,3,0.0,19.4688,2015,6,18,3,25,20.28
CA-2015-156734,2015-06-18,First Class,Corporate,South,FUR-CH-10002965,Furniture,Chairs,643.136,4,0.2,56.2744,2015,6,18,3,25,160.784
CA-2015-122287,2015-06-18,Standard Class,Home Office,West,FUR-FU-10004973,Furniture,Furnishings,75.36,5,0.2,20.724,2015,6,18,3,25,15.072
CA-2015-121965,2015-06-19,Standard Class,Consumer,West,FUR-FU-10000732,Furniture,Furnishings,12.56,2,0.0,4.0192,2015,6,19,4,25,6.28
CA-2015-140144,2015-06-20,Second Class,Corporate,West,FUR-FU-10002253,Furniture,Furnishings,257.64,6,0.0,100.4796,2015,6,20,5,25,42.94
CA-2015-124975,2015-06-22,First Class,Home Office,Central,FUR-TA-10002645,Furniture,Tables,796.425,7,0.5,-525.6405,2015,6,22,0,26,113.77499999999999
CA-2015-106187,2015-06-23,Standard Class,Corporate,South,FUR-FU-10000794,Furniture,Furnishings,27.42,3,0.0,9.3228,2015,6,23,1,26,9.14
CA-2015-119690,2015-06-25,First Class,Consumer,Central,FUR-FU-10004587,Furniture,Furnishings,75.384,9,0.6,-20.7306,2015,6,25,3,26,8.376
CA-2015-137750,2015-06-25,Standard Class,Consumer,West,FUR-FU-10001979,Furniture,Furnishings,204.85,5,0.0,57.358,2015,6,25,3,26,40.97
CA-2015-115938,2015-06-26,Standard Class,Consumer,South,FUR-CH-10003199,Furniture,Chairs,332.94,3,0.0,79.9056,2015,6,26,4,26,110.98
CA-2015-162950,2015-06-28,Second Class,Corporate,East,FUR-BO-10001918,Furniture,Bookcases,482.94,6,0.5,-376.6932,2015,6,28,6,26,80.49
CA-2015-112144,2015-06-28,Standard Class,Corporate,West,FUR-FU-10004306,Furniture,Furnishings,621.76,4,0.2,46.632,2015,6,28,6,26,155.44
CA-2015-165799,2015-06-29,First Class,Consumer,East,FUR-CH-10001482,Furniture,Chairs,117.882,1,0.1,1.3098,2015,6,29,0,27,117.882
CA-2015-128860,2015-06-29,Standard Class,Consumer,East,FUR-FU-10001473,Furniture,Furnishings,20.104,1,0.2,1.7591,2015,6,29,0,27,20.104
CA-2015-157322,2015-07-02,Standard Class,Consumer,Central,FUR-CH-10004086,Furniture,Chairs,408.422,2,0.3,-5.8346,2015,7,2,3,27,204.211
CA-2015-157322,2015-07-02,Standard Class,Consumer,Central,FUR-CH-10003774,Furniture,Chairs,382.116,6,0.3,-92.7996,2015,7,2,3,27,63.686
CA-2015-140718,2015-07-02,First Class,Corporate,South,FUR-FU-10000076,Furniture,Furnishings,159.84,10,0.2,45.954,2015,7,2,3,27,15.984
CA-2015-128139,2015-07-03,Standard Class,Consumer,South,FUR-CH-10003956,Furniture,Chairs,70.98,1,0.0,4.9686,2015,7,3,4,27,70.98
US-2015-153500,2015-07-03,First Class,Corporate,East,FUR-FU-10004460,Furniture,Furnishings,282.888,9,0.2,56.5776,2015,7,3,4,27,31.432
US-2015-153500,2015-07-03,First Class,Corporate,East,FUR-FU-10000293,Furniture,Furnishings,168.464,2,0.2,-29.4812,2015,7,3,4,27,84.232
CA-2015-116750,2015-07-05,Second Class,Corporate,South,FUR-FU-10003829,Furniture,Furnishings,4.928,2,0.2,0.7392,2015,7,5,6,27,2.464
US-2015-158911,2015-07-05,Standard Class,Corporate,South,FUR-FU-10003829,Furniture,Furnishings,4.928,2,0.2,0.7392,2015,7,5,6,27,2.464
CA-2015-108665,2015-07-06,Standard Class,Corporate,East,FUR-FU-10000965,Furniture,Furnishings,155.82,3,0.0,63.8862,2015,7,6,0,28,51.94
CA-2015-161627,2015-07-06,Standard Class,Consumer,West,FUR-CH-10003968,Furniture,Chairs,170.352,3,0.2,-17.0352,2015,7,6,0,28,56.784
CA-2015-146087,2015-07-06,Standard Class,Home Office,East,FUR-BO-10002824,Furniture,Bookcases,301.96,2,0.0,60.392,2015,7,6,0,28,150.98
CA-2015-108665,2015-07-06,Standard Class,Corporate,East,FUR-FU-10002191,Furniture,Furnishings,13.96,2,0.0,6.7008,2015,7,6,0,28,6.98
CA-2015-132626,2015-07-09,Standard Class,Consumer,East,FUR-FU-10002918,Furniture,Furnishings,181.96,2,0.0,20.0156,2015,7,9,3,28,90.98
CA-2015-142237,2015-07-11,First Class,Consumer,East,FUR-CH-10003833,Furniture,Chairs,341.488,8,0.3,-73.176,2015,7,11,5,28,42.686
CA-2015-142237,2015-07-11,First Class,Consumer,East,FUR-FU-10004848,Furniture,Furnishings,289.8,7,0.2,36.225,2015,7,11,5,28,41.4
CA-2015-142237,2015-07-11,First Class,Consumer,East,FUR-FU-10003142,Furniture,Furnishings,25.344,6,0.2,3.4848,2015,7,11,5,28,4.224
CA-2015-136469,2015-07-11,First Class,Corporate,East,FUR-TA-10001520,Furniture,Tables,199.836,4,0.3,-37.1124,2015,7,11,5,28,49.959
CA-2015-126557,2015-07-12,Second Class,Consumer,Central,FUR-FU-10001861,Furniture,Furnishings,7.76,1,0.6,-2.134,2015,7,12,6,28,7.76
CA-2015-126557,2015-07-12,Second Class,Consumer,Central,FUR-CH-10004477,Furniture,Chairs,383.607,9,0.3,-5.4801,2015,7,12,6,28,42.623000000000005
CA-2015-114069,2015-07-13,Second Class,Consumer,East,FUR-CH-10000595,Furniture,Chairs,1931.04,9,0.1,321.84,2015,7,13,0,29,214.56
CA-2015-143364,2015-07-14,Second Class,Consumer,West,FUR-BO-10001608,Furniture,Bookcases,127.764,6,0.7,-191.646,2015,7,14,1,29,21.294
CA-2015-143364,2015-07-14,Second Class,Consumer,West,FUR-CH-10004287,Furniture,Chairs,441.92,2,0.2,49.716,2015,7,14,1,29,220.96
CA-2015-146948,2015-07-16,Standard Class,Home Office,East,FUR-CH-10004853,Furniture,Chairs,150.98,1,0.0,43.7842,2015,7,16,3,29,150.98
CA-2015-113404,2015-07-16,Same Day,Corporate,West,FUR-CH-10003312,Furniture,Chairs,1348.704,6,0.2,-219.1644,2015,7,16,3,29,224.784
CA-2015-113404,2015-07-16,Same Day,Corporate,West,FUR-CH-10004086,Furniture,Chairs,700.152,3,0.2,78.7671,2015,7,16,3,29,233.38400000000001
CA-2015-138534,2015-07-17,Second Class,Consumer,West,FUR-BO-10003159,Furniture,Bookcases,195.466,2,0.15,-13.7976,2015,7,17,4,29,97.733
US-2015-149629,2015-07-17,Second Class,Corporate,South,FUR-BO-10004709,Furniture,Bookcases,231.92,5,0.2,5.798,2015,7,17,4,29,46.384
CA-2015-122973,2015-07-18,Second Class,Consumer,East,FUR-FU-10002364,Furniture,Furnishings,7.38,1,0.0,2.1402,2015,7,18,5,29,7.38
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,FUR-BO-10004690,Furniture,Bookcases,384.944,4,0.3,-126.4816,2015,7,20,0,30,96.236
US-2015-122784,2015-07-20,Standard Class,Consumer,Central,FUR-BO-10002545,Furniture,Bookcases,913.43,5,0.3,-52.196,2015,7,20,0,30,182.68599999999998
CA-2015-120810,2015-07-23,Standard Class,Home Office,East,FUR-FU-10002253,Furniture,Furnishings,128.82,3,0.0,50.2398,2015,7,23,3,30,42.94
CA-2015-103135,2015-07-24,Standard Class,Home Office,South,FUR-FU-10001487,Furniture,Furnishings,20.94,3,0.0,6.0726,2015,7,24,4,30,6.98
CA-2015-154291,2015-07-25,Standard Class,Corporate,South,FUR-TA-10002041,Furniture,Tables,358.58,2,0.0,39.4438,2015,7,25,5,30,179.29
CA-2015-148635,2015-07-25,Second Class,Consumer,West,FUR-BO-10002213,Furniture,Bookcases,704.9,5,0.0,56.392,2015,7,25,5,30,140.98
CA-2015-148635,2015-07-25,Second Class,Consumer,West,FUR-CH-10001854,Furniture,Chairs,561.568,2,0.2,28.0784,2015,7,25,5,30,280.784
US-2015-140200,2015-07-26,First Class,Consumer,West,FUR-TA-10002356,Furniture,Tables,393.165,3,0.5,-204.4458,2015,7,26,6,30,131.055
CA-2015-127754,2015-07-26,Standard Class,Corporate,West,FUR-CH-10003199,Furniture,Chairs,266.352,3,0.2,13.3176,2015,7,26,6,30,88.78399999999999
US-2015-164966,2015-07-30,First Class,Home Office,Central,FUR-CH-10002304,Furniture,Chairs,155.88,6,0.0,38.97,2015,7,30,3,31,25.98
CA-2015-155334,2015-07-30,First Class,Consumer,West,FUR-FU-10003274,Furniture,Furnishings,5.28,3,0.0,2.3232,2015,7,30,3,31,1.76
CA-2015-124891,2015-07-31,Same Day,Consumer,East,FUR-TA-10002903,Furniture,Tables,1090.782,7,0.4,-290.8752,2015,7,31,4,31,155.826
CA-2015-153388,2015-08-01,Standard Class,Home Office,West,FUR-TA-10003715,Furniture,Tables,1004.976,6,0.2,-175.8708,2015,8,1,5,31,167.496
CA-2015-122406,2015-08-02,Second Class,Home Office,East,FUR-CH-10001973,Furniture,Chairs,110.98,1,0.0,15.5372,2015,8,2,6,31,110.98
CA-2015-112767,2015-08-02,Standard Class,Consumer,West,FUR-TA-10003469,Furniture,Tables,277.5,4,0.5,-188.7,2015,8,2,6,31,69.375
CA-2015-112214,2015-08-05,Standard Class,Corporate,Central,FUR-FU-10002364,Furniture,Furnishings,14.76,5,0.6,-11.439,2015,8,5,2,32,2.952
CA-2015-135251,2015-08-06,Standard Class,Corporate,Central,FUR-BO-10003965,Furniture,Bookcases,369.1992,3,0.32,-114.0174,2015,8,6,3,32,123.0664
US-2015-124219,2015-08-07,First Class,Consumer,Central,FUR-FU-10000305,Furniture,Furnishings,212.94,3,0.0,34.0704,2015,8,7,4,32,70.98
CA-2015-168564,2015-08-08,Same Day,Consumer,West,FUR-CH-10000785,Furniture,Chairs,144.784,1,0.2,10.8588,2015,8,8,5,32,144.784
CA-2015-103954,2015-08-09,Second Class,Home Office,Central,FUR-BO-10004690,Furniture,Bookcases,687.4,5,0.0,48.118,2015,8,9,6,32,137.48
CA-2015-131338,2015-08-09,First Class,Consumer,East,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0.0,2.9568,2015,8,9,6,32,3.08
CA-2015-131338,2015-08-09,First Class,Consumer,East,FUR-FU-10002157,Furniture,Furnishings,47.04,3,0.0,18.3456,2015,8,9,6,32,15.68
CA-2015-131338,2015-08-09,First Class,Consumer,East,FUR-TA-10002607,Furniture,Tables,382.806,9,0.4,-153.1224,2015,8,9,6,32,42.534
CA-2015-128013,2015-08-09,Standard Class,Corporate,East,FUR-FU-10000320,Furniture,Furnishings,10.02,3,0.0,4.4088,2015,8,9,6,32,3.34
CA-2015-163055,2015-08-09,Standard Class,Corporate,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,0.0,136.939,2015,8,9,6,32,124.49000000000001
CA-2015-119634,2015-08-11,Standard Class,Consumer,South,FUR-FU-10004270,Furniture,Furnishings,46.152,3,0.2,12.1149,2015,8,11,1,33,15.384
CA-2015-148495,2015-08-13,Same Day,Consumer,West,FUR-FU-10001889,Furniture,Furnishings,31.56,3,0.0,10.4148,2015,8,13,3,33,10.52
CA-2015-142454,2015-08-15,Standard Class,Consumer,West,FUR-FU-10004018,Furniture,Furnishings,104.23,7,0.0,28.1421,2015,8,15,5,33,14.89
US-2015-164238,2015-08-16,Standard Class,Consumer,East,FUR-BO-10000780,Furniture,Bookcases,301.47,3,0.5,-204.9996,2015,8,16,6,33,100.49000000000001
US-2015-126753,2015-08-16,Standard Class,Corporate,East,FUR-FU-10001488,Furniture,Furnishings,254.352,3,0.2,0.0,2015,8,16,6,33,84.784
CA-2015-154823,2015-08-21,Standard Class,Corporate,East,FUR-CH-10003379,Furniture,Chairs,598.458,3,0.3,-42.747,2015,8,21,4,34,199.486
CA-2015-154823,2015-08-21,Standard Class,Corporate,East,FUR-FU-10000193,Furniture,Furnishings,25.984,1,0.2,-3.8976,2015,8,21,4,34,25.984
CA-2015-144267,2015-08-21,First Class,Home Office,West,FUR-CH-10002335,Furniture,Chairs,544.008,3,0.2,40.8006,2015,8,21,4,34,181.336
CA-2015-130456,2015-08-21,Standard Class,Corporate,West,FUR-BO-10003893,Furniture,Bookcases,586.398,6,0.15,34.494,2015,8,21,4,34,97.733
CA-2015-146563,2015-08-24,Standard Class,Consumer,Central,FUR-TA-10001768,Furniture,Tables,918.785,5,0.3,-118.1295,2015,8,24,0,35,183.757
CA-2015-113740,2015-08-24,Second Class,Consumer,East,FUR-FU-10000010,Furniture,Furnishings,14.91,3,0.0,4.6221,2015,8,24,0,35,4.97
CA-2015-139584,2015-08-24,Standard Class,Corporate,East,FUR-TA-10001539,Furniture,Tables,284.364,2,0.4,-75.8304,2015,8,24,0,35,142.182
US-2015-139759,2015-08-25,Standard Class,Home Office,West,FUR-CH-10002774,Furniture,Chairs,40.784,1,0.2,4.5882,2015,8,25,1,35,40.784
CA-2015-168809,2015-08-25,Same Day,Consumer,Central,FUR-FU-10001473,Furniture,Furnishings,20.104,2,0.6,-16.5858,2015,8,25,1,35,10.052
CA-2015-168809,2015-08-25,Same Day,Consumer,Central,FUR-FU-10002240,Furniture,Furnishings,7.88,5,0.6,-3.94,2015,8,25,1,35,1.576
CA-2015-166219,2015-08-28,Standard Class,Corporate,Central,FUR-TA-10004607,Furniture,Tables,103.481,1,0.3,-16.2613,2015,8,28,4,35,103.481
CA-2015-121188,2015-08-28,Standard Class,Consumer,West,FUR-FU-10003981,Furniture,Furnishings,4.16,2,0.0,1.7472,2015,8,28,4,35,2.08
CA-2015-121188,2015-08-28,Standard Class,Consumer,West,FUR-BO-10004695,Furniture,Bookcases,307.666,2,0.15,28.9568,2015,8,28,4,35,153.833
CA-2015-111514,2015-08-31,First Class,Corporate,West,FUR-BO-10002545,Furniture,Bookcases,1552.831,7,0.15,200.9546,2015,8,31,0,36,221.833
CA-2015-104626,2015-09-01,Standard Class,Home Office,East,FUR-FU-10000308,Furniture,Furnishings,124.36,2,0.0,27.3592,2015,9,1,1,36,62.18
CA-2015-104626,2015-09-01,Standard Class,Home Office,East,FUR-CH-10003817,Furniture,Chairs,60.74,1,0.0,15.185,2015,9,1,1,36,60.74
CA-2015-113215,2015-09-03,Standard Class,Corporate,West,FUR-FU-10002937,Furniture,Furnishings,238.152,3,0.2,89.307,2015,9,3,3,36,79.384
US-2015-146745,2015-09-03,Standard Class,Home Office,West,FUR-CH-10002372,Furniture,Chairs,129.568,2,0.2,-12.9568,2015,9,3,3,36,64.784
CA-2015-130785,2015-09-05,Standard Class,Consumer,West,FUR-BO-10000330,Furniture,Bookcases,411.332,4,0.15,-4.8392,2015,9,5,5,36,102.833
CA-2015-130785,2015-09-05,Standard Class,Consumer,West,FUR-BO-10003159,Furniture,Bookcases,293.199,3,0.15,-20.6964,2015,9,5,5,36,97.733
CA-2015-105158,2015-09-05,Standard Class,Corporate,Central,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0.0,2.9568,2015,9,5,5,36,3.08
CA-2015-135510,2015-09-05,Standard Class,Home Office,South,FUR-FU-10000820,Furniture,Furnishings,67.96,4,0.0,12.2328,2015,9,5,5,36,16.99
CA-2015-138002,2015-09-06,Standard Class,Home Office,West,FUR-FU-10004748,Furniture,Furnishings,191.82,3,0.0,74.8098,2015,9,6,6,36,63.94
US-2015-151435,2015-09-06,Second Class,Consumer,South,FUR-TA-10001039,Furniture,Tables,85.98,1,0.0,22.3548,2015,9,6,6,36,85.98
CA-2015-150791,2015-09-06,Standard Class,Home Office,East,FUR-CH-10000665,Furniture,Chairs,271.764,2,0.1,60.392,2015,9,6,6,36,135.882
CA-2015-164084,2015-09-07,Standard Class,Corporate,East,FUR-TA-10003569,Furniture,Tables,481.176,2,0.4,-120.294,2015,9,7,0,37,240.588
CA-2015-122623,2015-09-07,Standard Class,Consumer,Central,FUR-CH-10000553,Furniture,Chairs,47.516,2,0.3,-2.0364,2015,9,7,0,37,23.758
CA-2015-105599,2015-09-07,Same Day,Consumer,East,FUR-TA-10003837,Furniture,Tables,27.414,3,0.4,-14.1639,2015,9,7,0,37,9.138
CA-2015-151624,2015-09-08,Standard Class,Corporate,South,FUR-FU-10001731,Furniture,Furnishings,21.36,8,0.0,8.1168,2015,9,8,1,37,2.67
CA-2015-108672,2015-09-10,Standard Class,Corporate,West,FUR-FU-10003799,Furniture,Furnishings,106.68,6,0.0,33.0708,2015,9,10,3,37,17.78
US-2015-147242,2015-09-10,Standard Class,Corporate,East,FUR-BO-10004695,Furniture,Bookcases,361.96,2,0.0,83.2508,2015,9,10,3,37,180.98
CA-2015-139374,2015-09-10,Standard Class,Corporate,Central,FUR-CH-10003981,Furniture,Chairs,179.886,1,0.3,-2.5698,2015,9,10,3,37,179.886
CA-2015-125934,2015-09-11,Standard Class,Home Office,East,FUR-FU-10002107,Furniture,Furnishings,8.92,4,0.0,3.9248,2015,9,11,4,37,2.23
CA-2015-132465,2015-09-11,Second Class,Corporate,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0.0,50.5632,2015,9,11,4,37,105.34
CA-2015-126186,2015-09-11,First Class,Corporate,West,FUR-FU-10000073,Furniture,Furnishings,24.64,4,0.2,4.004,2015,9,11,4,37,6.16
CA-2015-118843,2015-09-13,Standard Class,Consumer,South,FUR-FU-10003975,Furniture,Furnishings,129.93,3,0.0,12.993,2015,9,13,6,37,43.31
US-2015-129007,2015-09-13,First Class,Corporate,West,FUR-CH-10000155,Furniture,Chairs,717.72,3,0.2,71.772,2015,9,13,6,37,239.24
US-2015-129007,2015-09-13,First Class,Corporate,West,FUR-FU-10004018,Furniture,Furnishings,44.67,3,0.0,12.0609,2015,9,13,6,37,14.89
US-2015-129007,2015-09-13,First Class,Corporate,West,FUR-FU-10002379,Furniture,Furnishings,207.35,5,0.0,24.882,2015,9,13,6,37,41.47
CA-2015-115567,2015-09-13,Standard Class,Consumer,Central,FUR-CH-10000015,Furniture,Chairs,1516.2,7,0.0,394.212,2015,9,13,6,37,216.6
US-2015-129007,2015-09-13,First Class,Corporate,West,FUR-FU-10004973,Furniture,Furnishings,131.88,7,0.0,55.3896,2015,9,13,6,37,18.84
CA-2015-136728,2015-09-13,Second Class,Consumer,Central,FUR-CH-10003817,Furniture,Chairs,170.072,4,0.3,-12.148,2015,9,13,6,37,42.518
CA-2015-120362,2015-09-14,Standard Class,Consumer,West,FUR-TA-10003008,Furniture,Tables,912.75,5,0.0,118.6575,2015,9,14,0,38,182.55
CA-2015-131597,2015-09-14,Standard Class,Corporate,West,FUR-TA-10002607,Furniture,Tables,170.136,3,0.2,-8.5068,2015,9,14,0,38,56.711999999999996
CA-2015-102582,2015-09-15,Standard Class,Consumer,South,FUR-CH-10004853,Furniture,Chairs,1056.86,7,0.0,306.4894,2015,9,15,1,38,150.98
CA-2015-102582,2015-09-15,Standard Class,Consumer,South,FUR-TA-10003569,Furniture,Tables,801.96,2,0.0,200.49,2015,9,15,1,38,400.98
US-2015-130519,2015-09-15,Same Day,Corporate,South,FUR-FU-10003394,Furniture,Furnishings,55.968,1,0.2,-2.0988,2015,9,15,1,38,55.968
US-2015-130519,2015-09-15,Same Day,Corporate,South,FUR-FU-10002268,Furniture,Furnishings,15.712,4,0.2,2.5532,2015,9,15,1,38,3.928
CA-2015-105102,2015-09-15,Second Class,Corporate,East,FUR-BO-10004709,Furniture,Bookcases,46.384,1,0.2,1.1596,2015,9,15,1,38,46.384
US-2015-126977,2015-09-17,Standard Class,Consumer,East,FUR-CH-10001973,Furniture,Chairs,199.764,2,0.1,8.8784,2015,9,17,3,38,99.882
US-2015-138919,2015-09-17,Standard Class,Home Office,East,FUR-TA-10004154,Furniture,Tables,344.22,2,0.4,-103.266,2015,9,17,3,38,172.11
US-2015-150630,2015-09-17,Standard Class,Consumer,East,FUR-BO-10004834,Furniture,Bookcases,3083.43,7,0.5,-1665.0522,2015,9,17,3,38,440.48999999999995
US-2015-150630,2015-09-17,Standard Class,Consumer,East,FUR-FU-10004848,Furniture,Furnishings,124.2,3,0.2,15.525,2015,9,17,3,38,41.4
CA-2015-143077,2015-09-17,Standard Class,Corporate,Central,FUR-FU-10003535,Furniture,Furnishings,21.936,2,0.6,-10.4196,2015,9,17,3,38,10.968
US-2015-126977,2015-09-17,Standard Class,Consumer,East,FUR-BO-10004834,Furniture,Bookcases,4228.704,6,0.2,158.5764,2015,9,17,3,38,704.784
US-2015-126977,2015-09-17,Standard Class,Consumer,East,FUR-BO-10002213,Furniture,Bookcases,2003.92,5,0.2,-25.049,2015,9,17,3,38,400.784
CA-2015-167745,2015-09-18,Standard Class,Corporate,West,FUR-FU-10001591,Furniture,Furnishings,24.4,2,0.0,10.248,2015,9,18,4,38,12.2
CA-2015-115847,2015-09-19,Second Class,Home Office,South,FUR-BO-10003433,Furniture,Bookcases,61.96,2,0.0,4.3372,2015,9,19,5,38,30.98
CA-2015-149517,2015-09-19,Standard Class,Home Office,West,FUR-FU-10003464,Furniture,Furnishings,60.84,3,0.0,19.4688,2015,9,19,5,38,20.28
CA-2015-117800,2015-09-21,Standard Class,Home Office,East,FUR-CH-10000785,Furniture,Chairs,542.94,3,0.0,141.1644,2015,9,21,0,39,180.98000000000002
CA-2015-149972,2015-09-21,First Class,Home Office,West,FUR-CH-10004997,Furniture,Chairs,601.536,4,0.2,0.0,2015,9,21,0,39,150.384
CA-2015-127593,2015-09-21,Same Day,Home Office,East,FUR-FU-10004006,Furniture,Furnishings,85.3,2,0.0,14.501,2015,9,21,0,39,42.65
CA-2015-126697,2015-09-21,First Class,Corporate,Central,FUR-FU-10001706,Furniture,Furnishings,4.928,4,0.6,-1.4784,2015,9,21,0,39,1.232
CA-2015-168480,2015-09-21,Standard Class,Corporate,Central,FUR-BO-10000468,Furniture,Bookcases,194.32,4,0.0,31.0912,2015,9,21,0,39,48.58
CA-2015-158421,2015-09-21,Standard Class,Consumer,South,FUR-CH-10000309,Furniture,Chairs,1690.04,4,0.0,422.51,2015,9,21,0,39,422.51
CA-2015-134992,2015-09-22,Second Class,Home Office,South,FUR-FU-10002554,Furniture,Furnishings,47.98,2,0.0,11.0354,2015,9,22,1,39,23.99
CA-2015-112571,2015-09-22,Same Day,Consumer,West,FUR-FU-10004188,Furniture,Furnishings,204.6,2,0.0,53.196,2015,9,22,1,39,102.3
CA-2015-143119,2015-09-24,Standard Class,Consumer,South,FUR-CH-10001270,Furniture,Chairs,517.5,6,0.0,155.25,2015,9,24,3,39,86.25
CA-2015-153381,2015-09-24,Standard Class,Home Office,Central,FUR-CH-10000988,Furniture,Chairs,1408.1,10,0.0,394.268,2015,9,24,3,39,140.81
CA-2015-103835,2015-09-24,Standard Class,Corporate,West,FUR-FU-10000010,Furniture,Furnishings,14.91,3,0.0,4.6221,2015,9,24,3,39,4.97
CA-2015-106320,2015-09-25,Standard Class,Consumer,West,FUR-TA-10000577,Furniture,Tables,1044.63,3,0.0,240.2649,2015,9,25,4,39,348.21000000000004
